,Unnamed: 0,post_datetime,post_title_link,post_title_text,post_hood,detail_body,Completed,pay_from_post,pay_rate
648,648,2022-09-07T01:36:50.000Z,https://boston.craigslist.org/sob/lbg/7530788353.html,Experienced Roofers and Gutter Installer,Quincy,,True,700.0,daily
649,649,2022-09-07T01:00:11.000Z,https://boston.craigslist.org/gbs/wrg/7530778385.html,WRITER/GHOST WRITER,boston,,True,,lump
650,650,2022-09-07T00:32:18.000Z,https://boston.craigslist.org/gbs/cpg/7530769951.html,Handyman for church equipment setup,Lowell. MA,,True,,lump
651,651,2022-09-07T00:13:18.000Z,https://boston.craigslist.org/sob/lbg/7530763792.html,Looking for carpenters and helpers !,south shore,,True,,lump
652,652,2022-09-06T22:29:42.000Z,https://boston.craigslist.org/gbs/evg/7530726973.html,"Servers,Bartenders, Event Leads wanted for upcoming EVENTS.","Cambridge, Boston and surrounding areas",,True,21.5,lump
653,653,2022-09-06T21:52:13.000Z,https://boston.craigslist.org/bmw/lbg/7530711817.html,Firewood Stacking,Framingham,,True,30.0,hourly
654,654,2022-09-06T20:05:51.000Z,https://boston.craigslist.org/gbs/lbg/7530663751.html,"Choose your Hospitality Shifts. Make up to $25/hr, get paid fast!",boston/cambridge/brookline,,True,25.0,hourly
655,655,2022-09-06T19:19:13.000Z,https://boston.craigslist.org/nos/dmg/7530640830.html,Aesthetician Beauty Skin Care,North Shore Can Travel,,True,125.0,lump
656,656,2022-09-06T19:04:25.000Z,https://boston.craigslist.org/gbs/crg/7530633395.html,Student Videographer needed on Sunday 9/11 from 10-5,Cambridge,,True,,lump
657,657,2022-09-06T18:51:50.000Z,https://boston.craigslist.org/nos/lbg/7530627087.html,Deliver food with Rescuing Leftover Cuisine,Boston,,True,12.0,lump
658,658,2022-09-06T18:40:09.000Z,https://boston.craigslist.org/gbs/lbg/7530620866.html,"Private Pickup Truck Owner sought. Ongoing Job, F/T Opps. Hiring NOW!","Good Manners, Well dressed a Must! Hiring F/T-P/T ASAP!",,True,29.0,hourly
659,659,2022-09-06T18:20:20.000Z,https://boston.craigslist.org/sob/lbg/7530610452.html,Handyman needed for GC Company,south shore,,True,30.0,lump
660,660,2022-09-06T18:15:12.000Z,https://boston.craigslist.org/gbs/evg/7530607780.html,CLEANING CREW -- GET PAID SAME DAY!,FENWAY - MGM MUSIC HALL,,True,15.0,hourly
661,661,2022-09-06T18:08:08.000Z,https://boston.craigslist.org/gbs/evg/7530603996.html,Food Delivery Driver - Up to $23 per hour!,Boston,,True,23.0,hourly
662,662,2022-09-06T17:44:20.000Z,https://boston.craigslist.org/gbs/lbg/7530591303.html,Need to move 10 sofas to second and third floor and assemble,boston/cambridge/brookline,,True,300.0,lump
663,663,2022-09-06T17:17:34.000Z,https://boston.craigslist.org/gbs/dmg/7530576645.html,Looking For Cleaners (Reocurring),South Shore,,True,120.0,lump
664,664,2022-09-06T16:50:09.000Z,https://boston.craigslist.org/gbs/dmg/7530561324.html,Weekly ironing of sheets,Wellesley,,True,,weekly
665,665,2022-09-06T15:32:39.000Z,https://boston.craigslist.org/bmw/dmg/7530519103.html,SURROGATES NEEDED 🌸 Earn $50-70k+ 🌸 Immediate $500 bonus,"Boston (Metro West), MA",,True,275.0,lump
666,666,2022-09-06T15:16:08.000Z,https://boston.craigslist.org/gbs/lbg/7530510415.html,Puls Appliance Service Technician **Get Paid 3x/Week**,02150,,True,4060.0,weekly
667,667,2022-09-06T15:09:19.000Z,https://boston.craigslist.org/gbs/lbg/7530507100.html,Deep Clean of Stove & Oven,Somerville,,True,50.0,hourly
668,668,2022-09-06T15:03:52.000Z,https://boston.craigslist.org/gbs/dmg/7530504434.html,Organizing Items & Cleaning,Somerville,,True,50.0,hourly
669,669,2022-09-06T15:01:42.000Z,https://boston.craigslist.org/gbs/crg/7530503221.html,can you dance the Hustle?,Boston,,True,,daily
670,670,2022-09-06T14:39:47.000Z,https://boston.craigslist.org/nwb/lbg/7530492443.html,"Yard clean up, junk removal in dumpster.",Dracut mass,,True,100.0,lump
671,671,2022-09-06T14:33:58.000Z,https://boston.craigslist.org/gbs/dmg/7530489775.html,Seeking Household Assistance $25/hour with a two hr. Minimum,"Dorchester, Lower Mills",,True,25.0,hourly
672,672,2022-09-06T14:26:19.000Z,https://boston.craigslist.org/gbs/lbg/7530486327.html,Package Pickup Driver: Upfront Earnings & Route Info,boston/cambridge/brookline,,True,28.0,hourly
673,673,2022-09-06T13:48:50.000Z,https://boston.craigslist.org/nos/lbg/7530469326.html,Need someone to load and dispose of construction debris,Medford,,True,400.0,lump
674,674,2022-09-06T13:40:55.000Z,https://boston.craigslist.org/gbs/tlg/7530466109.html,DREAM CAREER-INSANE INCOME-NO EXPERINCE REQUIRED,boston/cambridge/brookline,,True,1846.61,daily
675,675,2022-09-06T13:35:32.000Z,https://boston.craigslist.org/sob/lbg/7530464103.html,Snow Plow Drivers With Truck Wanted,South of Boston,,True,,lump
676,676,2022-09-06T12:18:32.000Z,https://boston.craigslist.org/bmw/lbg/7530440662.html,Equipment Needed for Snow Removal,Southborough,,True,,hourly
677,677,2022-09-06T12:09:43.000Z,https://boston.craigslist.org/bmw/lbg/7530438877.html,Operators Needed for Winter Snow Removal,Southborough,,True,40.0,hourly
678,678,2022-09-06T05:05:23.000Z,https://boston.craigslist.org/gbs/lbg/7530403944.html,🔎💡 Diagnosed with PTSD or Depression? Join this Study-Up to $560🔎💡,"Boston, MA",,True,560.0,lump
679,679,2022-09-06T01:54:10.000Z,https://boston.craigslist.org/gbs/wrg/7530372580.html,English tutor/academic coach needed,boston/cambridge/brookline,,True,,lump
680,680,2022-09-06T00:47:07.000Z,https://boston.craigslist.org/gbs/lbg/7530354736.html,Help - 50cc Scooter,Cambridge,,True,,lump
681,681,2022-09-05T23:54:53.000Z,https://boston.craigslist.org/gbs/cpg/7530338842.html,Earn ~$30 | Work From Home | Looking for 'OK Google' users | TaskVerse,boston/cambridge/brookline,,True,30.0,lump
682,682,2022-09-05T23:34:43.000Z,https://boston.craigslist.org/gbs/cpg/7530332590.html,"personal assistant / ""intern"" if we want to be fancy",Belmont,,True,25.0,hourly
683,683,2022-09-05T22:38:07.000Z,https://boston.craigslist.org/gbs/tlg/7530312948.html,I am Looking for Female Models Over 18 Years Old for Classy Fly Music,Sarasota,,True,,lump
684,684,2022-09-05T20:43:03.000Z,https://boston.craigslist.org/nwb/lbg/7530267537.html,Delivery Drivers Wanted - BOSTON AREA,"Roxbury, MA",,True,140.0,lump
685,685,2022-09-05T20:41:52.000Z,https://boston.craigslist.org/gbs/lbg/7530267004.html,► Speakers of African languages wanted,boston/cambridge/brookline,,True,25.0,hourly
686,686,2022-09-05T20:00:10.000Z,https://boston.craigslist.org/sob/dmg/7530247811.html,CLEAN WALLS AND CEILINGS,Hull,,True,75.0,lump
687,687,2022-09-05T19:58:33.000Z,https://boston.craigslist.org/gbs/lbg/7530247073.html,Event crew needed 9/16 & 9/17,Boston,,True,30.0,hourly
688,688,2022-09-05T19:53:28.000Z,https://boston.craigslist.org/gbs/evg/7530244626.html,Event crew needed 9/16 & 9/17,Boston,,True,30.0,hourly
689,689,2022-09-05T19:46:41.000Z,https://boston.craigslist.org/gbs/lbg/7530241364.html,Handyman Assistant,ROSLINDALE,,True,,lump
690,690,2022-09-05T19:06:46.000Z,https://boston.craigslist.org/bmw/lbg/7530221796.html,Framer with CSL and HIC for Ma,Metro West,,True,,lump
691,691,2022-09-05T18:32:18.000Z,https://boston.craigslist.org/sob/dmg/7530204085.html,DOG WALKER/PET SITTER POSITION AVAILABLE!!,Braintree,,True,55.0,lump
692,692,2022-09-05T17:53:27.000Z,https://boston.craigslist.org/gbs/dmg/7530183841.html,In-home Dog Sitter/Walker Wanted,Dedham,,True,,weekly
693,693,2022-09-05T17:30:12.000Z,https://boston.craigslist.org/gbs/dmg/7530171507.html,Cleaner $20 hour,Dorchester,,True,20.0,hourly
694,694,2022-09-05T15:42:40.000Z,https://boston.craigslist.org/bmw/lbg/7530117569.html,day job loading hay to hay loft,concord,,True,25.0,hourly
695,695,2022-09-05T14:30:48.000Z,https://boston.craigslist.org/sob/lbg/7530085968.html,Tile work,Marshfield,,True,,lump
696,696,2022-09-05T14:24:01.000Z,https://boston.craigslist.org/gbs/lbg/7530083107.html,Daily Delivery Driver Needed for Bakery,Boston,,True,285.0,weekly
697,697,2022-09-05T14:17:07.000Z,https://boston.craigslist.org/bmw/crg/7530080292.html,Hiring Videographers and Photographers for Video Production Company,Boston,,True,,lump
698,698,2022-09-05T13:23:15.000Z,https://boston.craigslist.org/gbs/lbg/7530061560.html,Package Pickup Driver: Upfront Earnings & Route Info,boston/cambridge/brookline,,True,28.0,hourly
699,699,2022-09-05T13:11:09.000Z,https://boston.craigslist.org/gbs/lbg/7530058174.html,FLOOD CLEANUP SUB CONTRACTOR WANTED___$2K to $5K WEEK___NEED TRUCK/VAN,MA-RI-NH,,True,3.5,weekly
700,700,2022-09-05T04:42:19.000Z,https://boston.craigslist.org/gbs/cpg/7530009869.html,HELP CREATE & SELL 1-MIN BIZ VIDEOS - WORK FROM HOME,Boston,,True,15.0,hourly
701,701,2022-09-05T03:46:46.000Z,https://boston.craigslist.org/gbs/dmg/7530003211.html,Clear out basement and Catch a rat,West Roxbury,,True,30.0,hourly
702,702,2022-09-05T03:27:15.000Z,https://boston.craigslist.org/gbs/tlg/7530000527.html,Need Grand Ma/Pa Models - No Exp Needed,Dedham /Westwood Area,,True,40.0,hourly
703,703,2022-09-05T02:43:43.000Z,https://boston.craigslist.org/gbs/cpg/7529993458.html,Study for people who have experienced difficult emotions,boston/cambridge/brookline,,True,105.5,lump
704,704,2022-09-04T22:04:07.000Z,https://boston.craigslist.org/gbs/crg/7529924586.html,Search for Dress,boston/cambridge/brookline,,True,50.0,lump
705,705,2022-09-04T19:47:54.000Z,https://boston.craigslist.org/gbs/cpg/7529876310.html,Remote Home Based Travel Agent,boston/cambridge/brookline,,True,80.0,lump
706,706,2022-09-04T19:22:59.000Z,https://boston.craigslist.org/nwb/lbg/7529866825.html,Looking for someone to help me in the afternoon around the house,Lowell,,True,,lump
707,707,2022-09-04T16:48:27.000Z,https://boston.craigslist.org/gbs/tlg/7529804023.html,18+ Woman model needed 💵🎥🍑💩🚽💰 Work from home available,Boston/South Shore,,True,,lump
708,708,2022-09-04T16:03:42.000Z,https://boston.craigslist.org/bmw/lbg/7529785613.html,Carpenter,metro west,,True,300.0,daily
709,709,2022-09-04T15:56:36.000Z,https://boston.craigslist.org/nwb/evg/7529782695.html,$!! SUPERVISOR- SIGN HOLDER NEEDED !!$,Wilmington,,True,25.0,hourly
710,710,2022-09-04T13:28:43.000Z,https://boston.craigslist.org/bmw/lbg/7529733373.html,Move to Maine MOVERS WANTED ( place to live ),Portland,,True,21.0,lump
711,711,2022-09-04T13:18:44.000Z,https://boston.craigslist.org/gbs/lbg/7529730957.html,Moving Co. Needs Experienced Mover Today,Malden,,True,52.5,hourly
712,712,2022-09-04T12:15:45.000Z,https://boston.craigslist.org/sob/lbg/7529717775.html,Earn $26 to $52 per hour assembling furniture for Wayfair!,south shore,,True,39.0,hourly
713,713,2022-09-04T12:08:08.000Z,https://boston.craigslist.org/gbs/dmg/7529716432.html,Appliance Repair Technician - Up To $80/Hour 💸 💸 💸,02135,,True,80.0,hourly
714,714,2022-09-04T08:25:56.000Z,https://boston.craigslist.org/nwb/tlg/7529698980.html,actress/models needed,Burlington,,True,1000.0,lump
715,715,2022-09-04T04:26:16.000Z,https://boston.craigslist.org/gbs/lbg/7529681887.html,We need vendors/contractors/handyman/property preservation,GLOUCESTER,,True,,lump
716,716,2022-09-04T04:04:19.000Z,https://boston.craigslist.org/nwb/dmg/7529679150.html,Focus Group for Patients with Myasthenia Gravis on Injection Devices,"Boston, MA",,True,350.0,lump
717,717,2022-09-04T04:02:54.000Z,https://boston.craigslist.org/nos/cpg/7529678957.html,Focus Group for Consumers on Online Banking,"Boston, MA",,True,100.0,lump
718,718,2022-09-04T01:59:30.000Z,https://boston.craigslist.org/gbs/tlg/7529658150.html,⭐⭐ ($40-80/hr) Bearded guys needed for creating TikTok videos,boston/cambridge/brookline,,True,40.0,hourly
719,719,2022-09-04T01:04:15.000Z,https://boston.craigslist.org/gbs/dmg/7529645773.html,Focus Group on Beverages,"Boston, MA",,True,250.0,lump
720,720,2022-09-04T01:59:30.000Z,https://boston.craigslist.org/gbs/tlg/7529658150.html,⭐⭐ ($40-80/hr) Bearded guys needed for creating TikTok videos,boston/cambridge/brookline,,True,40.0,hourly
721,721,2022-09-04T01:04:15.000Z,https://boston.craigslist.org/gbs/dmg/7529645773.html,Focus Group on Beverages,"Boston, MA",,True,250.0,lump
722,722,2022-09-03T21:59:17.000Z,https://boston.craigslist.org/gbs/lbg/7529592852.html,Toilet - bathroom,Wellesley Hills,,True,,lump
723,723,2022-09-03T20:32:14.000Z,https://boston.craigslist.org/gbs/dmg/7529560709.html,after daycare baby sitter 4-6pm M-Thu,Needham,,True,,hourly
724,724,2022-09-03T20:20:34.000Z,https://boston.craigslist.org/gbs/crg/7529556017.html,I need someone to help me get an apartment,Norwood,,True,400.0,lump
725,725,2022-09-03T19:40:33.000Z,https://boston.craigslist.org/nos/lbg/7529538910.html,Needs plastering of old walls,north shore,,True,,lump
726,726,2022-09-03T17:58:38.000Z,https://boston.craigslist.org/gbs/lbg/7529491023.html,ASAP LABOR NEEDED - 2-3 Hours Roslindale MA,boston/cambridge/brookline,,True,25.0,lump
727,727,2022-09-03T17:57:56.000Z,https://boston.craigslist.org/gbs/lbg/7529490720.html,Build small wooden porch,Newton,,True,,lump
728,728,2022-09-03T17:45:38.000Z,https://boston.craigslist.org/sob/lbg/7529484638.html,Spigot Replacement,Sharon,,True,,lump
729,729,2022-09-03T16:52:21.000Z,https://boston.craigslist.org/bmw/lbg/7529457792.html,Tile bathroom,Newton,,True,,hourly
730,730,2022-09-03T16:18:12.000Z,https://boston.craigslist.org/nos/lbg/7529440949.html,Moving help need 1 person with some experience,Melrose,,True,,daily
731,731,2022-09-03T15:48:49.000Z,https://boston.craigslist.org/gbs/evg/7529426284.html,WAITSTAFF NEEDED TODAY,BOSTON,,True,30.0,hourly
732,732,2022-09-03T14:27:33.000Z,https://boston.craigslist.org/nwb/lbg/7529389422.html,Pick up queen mattress,Methuen,,True,100.0,lump
733,733,2022-09-03T13:00:45.000Z,https://boston.craigslist.org/gbs/lbg/7529358135.html,MAKE $1️⃣0️⃣0️⃣0️⃣0️⃣A WEEK CARAUCTIONLICENSE.COM,Brookline,,True,1.0,weekly
734,734,2022-09-03T12:57:42.000Z,https://boston.craigslist.org/gbs/lbg/7529357261.html,Moving job today. 18-20/HR Must have transportation,Brookline,,True,18.0,hourly
735,735,2022-09-03T12:09:36.000Z,https://boston.craigslist.org/gbs/lbg/7529346142.html,Moving Help - Today - Malden 2pm,Malden,,True,25.0,hourly
736,736,2022-09-03T06:01:56.000Z,https://boston.craigslist.org/gbs/crg/7529316764.html,Focus Group on Social Media,"Boston, MA",,True,262.5,lump
737,737,2022-09-03T02:28:28.000Z,https://boston.craigslist.org/nos/lbg/7529287096.html,Skilled Painters Wanted,North Shore,,True,30.0,lump
738,738,2022-09-03T01:57:43.000Z,https://boston.craigslist.org/gbs/cpg/7529280390.html,Enter internships into spreadsheet,boston/cambridge/brookline,,True,40.0,lump
739,739,2022-09-03T00:29:13.000Z,https://boston.craigslist.org/gbs/dmg/7529257610.html,Need in person Hungarian translator,Somerville,,True,100.0,hourly
740,740,2022-09-03T00:18:41.000Z,https://boston.craigslist.org/gbs/cpg/7529254606.html,University Library Access,Anywhere,,True,,lump
741,741,2022-09-02T22:41:49.000Z,https://boston.craigslist.org/gbs/lbg/7529220823.html,NEED a HELPERS MOVERS ASAP!!!!,Holbrook MA,,True,20.0,hourly
742,742,2022-09-02T22:32:47.000Z,https://boston.craigslist.org/gbs/lbg/7529217486.html,NEED a HELPERS MOVERS ASAP !!!!!,Holbrook PA,,True,,hourly
743,743,2022-09-02T21:14:29.000Z,https://boston.craigslist.org/gbs/lbg/7529185680.html,Share your valuable opinions through online surveys,boston/cambridge/brookline,,True,,hourly
744,744,2022-09-02T20:28:04.000Z,https://boston.craigslist.org/gbs/cpg/7529164935.html,Work From Home Travel Coodinator,boston/cambridge/brookline,,True,55000.0,lump
745,745,2022-09-02T19:53:27.000Z,https://boston.craigslist.org/gbs/dmg/7529148230.html,Asthma Clinical Study,boston/cambridge/brookline,,True,,lump
746,746,2022-09-02T19:53:20.000Z,https://boston.craigslist.org/gbs/dmg/7529148152.html,Healthy Volunteers (Ages 65 or older) Study,boston/cambridge/brookline,,True,,lump
747,747,2022-09-02T19:45:22.000Z,https://boston.craigslist.org/gbs/dmg/7529144223.html,Alzheimer's Dementia Agitation Study,boston/cambridge/brookline,,True,,lump
748,748,2022-09-02T19:43:01.000Z,https://boston.craigslist.org/nos/dmg/7529143138.html,Atopic Dermatitis (Eczema),north shore,,True,,lump
749,749,2022-09-02T18:37:21.000Z,https://boston.craigslist.org/sob/lbg/7529110689.html,Asap Labor Needed - Friday 9/2 @ 4:30 PM 2-3 Hours Bellingham MA,south shore,,True,25.0,lump
750,750,2022-09-02T18:17:25.000Z,https://boston.craigslist.org/gbs/lbg/7529100526.html,"Friday, help needed in Brighton - junk removal",Brighton,,True,100.0,lump
751,751,2022-09-02T16:57:36.000Z,https://boston.craigslist.org/gbs/evg/7529058876.html,Market Research Participants Needed - In-Person Product Testing Study,boston/cambridge/brookline,,True,175.0,lump
752,752,2022-09-02T16:50:41.000Z,https://boston.craigslist.org/bmw/crg/7529055311.html,Virtual Jury Research Group,Watertown,,True,50.0,lump
753,753,2022-09-02T16:49:02.000Z,https://boston.craigslist.org/gbs/crg/7529054442.html,Virtual Jury Research Group,Watertown,,True,50.0,lump
754,754,2022-09-02T16:47:18.000Z,https://boston.craigslist.org/gbs/dmg/7529053476.html,Freelance Mental Health Gig,boston/cambridge/brookline,,True,30.0,hourly
755,755,2022-09-02T16:19:35.000Z,https://boston.craigslist.org/gbs/lbg/7529038216.html,2 guys needed to help unload uhaul truck,Allston,,True,30.0,hourly
756,756,2022-09-02T15:18:56.000Z,https://boston.craigslist.org/gbs/lbg/7529006278.html,"Choose your Shifts. Make up to $25/hr, get paid fast!",boston/cambridge/brookline,,True,25.0,hourly
757,757,2022-09-02T15:15:49.000Z,https://boston.craigslist.org/gbs/tlg/7529004637.html,Photogenic Female Models wanted for Photo shoots,Boston,,True,,lump
758,758,2022-09-02T15:00:39.000Z,https://boston.craigslist.org/gbs/dmg/7528996786.html,Appliance Repair Technician - Up To $80/Hour,02135,,True,80.0,hourly
759,759,2022-09-02T14:49:45.000Z,https://boston.craigslist.org/nos/lbg/7528991706.html,Seeking Warehouse Staff at Restaurant Depot in Andover,north shore,,True,15.5,hourly
760,760,2022-09-02T14:09:38.000Z,https://boston.craigslist.org/nwb/dmg/7528973145.html,Earn $50-70k+ as a Surrogate🌼 No Exp Req 🌼$500 application BONUS,"Boston (Northwest/Merrimack), MA",,True,275.0,lump
761,761,2022-09-02T13:47:46.000Z,https://boston.craigslist.org/sob/evg/7528963936.html,Event coordinator,Boston,,True,38.0,hourly
762,762,2022-09-02T11:50:07.000Z,https://boston.craigslist.org/bmw/lbg/7528930012.html,Local Profesional movers needed,Weston,,True,22.0,hourly
763,763,2022-09-02T11:34:02.000Z,https://boston.craigslist.org/gbs/dmg/7528927246.html,Housekeeper Wanted 100 hr,RI,,True,100.0,hourly
764,764,2022-09-02T10:52:01.000Z,https://boston.craigslist.org/bmw/lbg/7528921830.html,Framer with CSL and HIC for Ma,Metro West,,True,,lump
765,765,2022-09-02T06:14:18.000Z,https://boston.craigslist.org/gbs/dmg/7528904105.html,Teach kids Graphic Design after-school 1x/week and make $55 an hour,boston/cambridge/brookline,,True,55.0,hourly
766,766,2022-09-02T06:03:11.000Z,https://boston.craigslist.org/gbs/wrg/7528903131.html,Senior Writer for Weekly Blogging Gig,boston/cambridge/brookline,,True,,lump
767,767,2022-09-02T02:04:40.000Z,https://boston.craigslist.org/bmw/cwg/7528866996.html,Focus Group on Household Products,"Boston, MA",,True,175.0,lump
768,768,2022-09-02T01:02:45.000Z,https://boston.craigslist.org/nwb/lbg/7528850839.html,Focus Group for Patients on Medical Conditions,"Boston, MA",,True,,lump
769,769,2022-09-02T00:24:51.000Z,https://boston.craigslist.org/bmw/lbg/7528839480.html,Basement Plaster,Hudson,,True,,lump
770,770,2022-09-01T23:20:58.000Z,https://boston.craigslist.org/gbs/lbg/7528818752.html,Immediate Need-A GUTTER CLEANER to cover BURLINGTON MA!,boston/cambridge/brookline,,True,30.0,hourly
771,771,2022-09-01T23:20:43.000Z,https://boston.craigslist.org/gbs/lbg/7528818664.html,Immediate Need-A GUTTER CLEANER to cover BROOKLINE MA!,boston/cambridge/brookline,,True,30.0,hourly
772,772,2022-09-01T23:14:22.000Z,https://boston.craigslist.org/gbs/lbg/7528816543.html,Immediate Need-A GUTTER CLEANER to cover SOMERVILLE MA!,boston/cambridge/brookline,,True,30.0,hourly
773,773,2022-09-01T23:04:35.000Z,https://boston.craigslist.org/gbs/lbg/7528813028.html,Immediate Need-A GUTTER CLEANER to cover NEWTON MA!,boston/cambridge/brookline,,True,30.0,hourly
774,774,2022-09-01T22:46:51.000Z,https://boston.craigslist.org/nos/lbg/7528806752.html,Immediate Need-A GUTTER CLEANER to cover SALEM MA!,north shore,,True,30.0,hourly
775,775,2022-09-01T22:03:34.000Z,https://boston.craigslist.org/gbs/evg/7528790488.html,Looking for Offshore Sailing Delivery Crew (Non-Paid),East Greenwich RI,,True,,daily
776,776,2022-09-01T21:58:24.000Z,https://boston.craigslist.org/nos/crg/7528788424.html,Witch Costume Festival Sales,Salem,,True,17.0,hourly
777,777,2022-09-01T21:48:50.000Z,https://boston.craigslist.org/nos/crg/7528784890.html,Costume Dresser Witch Pix,Salem,,True,16.0,hourly
778,778,2022-09-01T21:29:39.000Z,https://boston.craigslist.org/gbs/lbg/7528777548.html,🔎- Reducing the Risk of Allergies in Babies - Paid Research Study -💡,Boston Children's Hospital,,True,,daily
779,779,2022-09-01T21:29:18.000Z,https://boston.craigslist.org/gbs/evg/7528777389.html,🔎- Reducing the Risk of Allergies in Babies - Paid Research Study -💡,Boston Children's Hospital,,True,,daily
780,780,2022-09-01T21:28:28.000Z,https://boston.craigslist.org/gbs/dmg/7528777106.html,🔎- Reducing the Risk of Allergies in Babies - Paid Research Study -💡,Boston Children's Hospital,,True,,daily
781,781,2022-09-01T21:06:36.000Z,https://boston.craigslist.org/gbs/evg/7528768040.html,Wedding Videographers Wanted!!!,Boston,,True,50.0,hourly
782,782,2022-09-01T20:54:56.000Z,https://boston.craigslist.org/gbs/dmg/7528763018.html,Seaport - Weekly Light Household Help,"Seaport, Boston",,True,20.0,hourly
783,783,2022-09-01T19:08:47.000Z,https://boston.craigslist.org/nwb/lbg/7528716066.html,Snow Shoveling Crew,Newburyport,,True,30.0,hourly
784,784,2022-09-01T18:25:07.000Z,https://boston.craigslist.org/gbs/tlg/7528695367.html,Looking for Models for PAID photo shoot,Boston,,True,25.0,hourly
785,785,2022-09-01T16:46:50.000Z,https://boston.craigslist.org/sob/lbg/7528647550.html,"wheelbarrow man, add glue to machine",Bridgewater,,True,125.0,lump
786,786,2022-09-01T16:13:54.000Z,https://boston.craigslist.org/nwb/lbg/7528630163.html,Handymen and Handywomen Wanted! Earn up to $1000/week on Your Schedule,northwest/merrimack,,True,1000.0,weekly
787,787,2022-09-01T16:13:07.000Z,https://boston.craigslist.org/gbs/wrg/7528629728.html,Assistant to Humanities Professor,Remote (Cambridge),,True,15.25,hourly
788,788,2022-09-01T16:09:47.000Z,https://boston.craigslist.org/gbs/lbg/7528628024.html,Need Help w/Moving and Light Carpentry,"Somerville, MA",,True,25.0,hourly
789,789,2022-09-01T16:09:35.000Z,https://boston.craigslist.org/gbs/evg/7528627929.html,SALES ASSOCIATE TO HELP AUCTIONEER,CAMBRIDGE,,True,25.0,lump
790,790,2022-09-01T16:06:34.000Z,https://boston.craigslist.org/gbs/lbg/7528626372.html,LABORER TO LOAD & UNLOAD,CAMBRIDGE,,True,20.0,lump
791,791,2022-09-01T15:50:43.000Z,https://boston.craigslist.org/gbs/cpg/7528618270.html,Real Estate Intern,Boston,,True,15.0,hourly
792,792,2022-09-01T15:34:15.000Z,https://boston.craigslist.org/gbs/lbg/7528610205.html,Customer Service and Catering Delivery Driver needed at dlivrd!,"Boston, MA",,True,40.0,hourly
793,793,2022-09-01T15:27:10.000Z,https://boston.craigslist.org/bmw/lbg/7528606645.html,LANDSCAPE LABORER,All,,True,30.0,lump
794,794,2022-09-01T15:21:09.000Z,https://boston.craigslist.org/gbs/lbg/7528603818.html,"Choose your Security Shifts. Make up to $25/hr, get paid fast!",Boston,,True,25.0,hourly
795,795,2022-09-01T14:45:14.000Z,https://boston.craigslist.org/sob/cpg/7528587358.html,Need two Cat5e or 6 cable runs,South Weymouth,,True,37.5,hourly
796,796,2022-09-01T13:28:23.000Z,https://boston.craigslist.org/bmw/crg/7528557186.html,Sewist Needed for Small Childrenswear Co.,Framingham,,True,,hourly
797,797,2022-09-01T13:19:54.000Z,https://boston.craigslist.org/gbs/lbg/7528554472.html,2 movers needed at 11:00 in Woburn for 4 hours 9/1,Woburn,,True,25.0,hourly
798,798,2022-09-01T12:53:47.000Z,https://boston.craigslist.org/nos/lbg/7528546235.html,Ride with Truck pickup/dropoff,Woburn,,True,250.0,lump
799,799,2022-09-01T10:01:35.000Z,https://boston.craigslist.org/sob/crg/7528519619.html,Focus Group for Doctors & Nurses on Software,"Boston, MA",,True,275.0,lump
800,800,2022-09-01T07:04:14.000Z,https://boston.craigslist.org/nwb/dmg/7528509901.html,Focus Group on Streaming Services & Music,"Boston, MA",,True,150.0,lump
801,801,2022-09-01T04:06:32.000Z,https://boston.craigslist.org/gbs/dmg/7528491505.html,Looking for a Babysitter - afternoons 2-6 (4 or 5 days a week),"Medford, MA",,True,20.0,hourly
802,802,2022-09-01T01:52:52.000Z,https://boston.craigslist.org/gbs/lbg/7528465908.html,Laborers needed,All Across Mass,,True,25.0,lump
803,803,2022-09-01T01:36:48.000Z,https://boston.craigslist.org/bmw/lbg/7528461996.html,Electrician looking for helper,metro west,,True,,lump
804,804,2022-09-01T01:26:36.000Z,https://boston.craigslist.org/sob/dmg/7528459439.html,Dog Walking and Sitter,"Braintree, Quincy, Weymouth",,True,55.0,lump
805,805,2022-09-01T01:25:23.000Z,https://boston.craigslist.org/gbs/cpg/7528459170.html,GET PAID TO SAVE MONEY!,boston/cambridge/brookline,,True,,lump
806,806,2022-09-01T00:34:52.000Z,https://boston.craigslist.org/gbs/cpg/7528444998.html,Earn ~$30 | Work From Home | Looking for 'OK Google' users | TaskVerse,boston/cambridge/brookline,,True,30.0,lump
807,807,2022-08-31T22:23:47.000Z,https://boston.craigslist.org/gbs/tlg/7528400915.html,CASTING CALL: ARE YOU FACING PRISON TIME?,boston/cambridge/brookline,,True,,lump
808,808,2022-08-31T22:17:43.000Z,https://boston.craigslist.org/nos/tlg/7528398683.html,Tour guide wanted for Haunted Tour company,Salem,,True,20.0,hourly
809,809,2022-08-31T21:34:59.000Z,https://boston.craigslist.org/gbs/dmg/7528382349.html,Need someone to pass out flyers,Boaton,,True,10.0,hourly
810,810,2022-08-31T21:31:07.000Z,https://boston.craigslist.org/gbs/lbg/7528380817.html,Looking for Helper Tomorrow,boston/cambridge/brookline,,True,18.0,lump
811,811,2022-08-31T21:30:42.000Z,https://boston.craigslist.org/gbs/crg/7528380646.html,Professional Portrait Photographer for Online Dating Portraits,Boston and surroundings,,True,200.0,lump
